user_id,used_before,age_group,gender,time,freq_use,style,style,style,style,style,style,style,style,style,color,color,color,color,color,color,color,color,color,mbti,purpose,purpose,purpose,purpose,purpose,purpose,purpose, 
992,Yes,30s,M,morning,rarely,,,,"classic, suit",,,,,,,black,"beige, brown",,,,,,,ISTP,good_impression,,,,formal_occasion,,,100k_to_200k
993,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,,,,,black,,blue,,,"green, mint",,,ENTP,good_impression,,self_satisfaction,,,,,50k_to_100k
994,Yes,30s,F,morning,weekly,casual,"minimal, simple",,,,,,"modern, chic",,white,black,"beige, brown",,,,,,"yellow, orange",ENTJ,,mood_boost,,date_or_social,formal_occasion,,,100k_to_200k
995,Yes,30s,F,morning,rarely,casual,,,"classic, suit",,,,,,white,black,,,,,,,,ISFP,good_impression,,,date_or_social,,,,100k_to_200k
996,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,,,,,black,,blue,,,,,,ESTJ,,mood_boost,self_satisfaction,,,,,above_200k
997,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,,,freestyle,white,black,,,,,,,,ISFJ,good_impression,mood_boost,self_satisfaction,,,,,100k_to_200k
998,Yes,30s,F,anytime,daily,casual,"minimal, simple",,"classic, suit",,,,"modern, chic",freestyle,white,black,,blue,,red,"green, mint",,,INTP,good_impression,mood_boost,self_satisfaction,date_or_social,formal_occasion,,unique_style,above_200k
999,Yes,30s,M,morning,daily,casual,"minimal, simple",,,,,,,,white,black,"beige, brown",,,,"green, mint",,,INTJ,good_impression,,self_satisfaction,,formal_occasion,,,50k_to_100k
1000,Yes,20s,F,morning,daily,casual,"minimal, simple",,,,,,,,white,black,"beige, brown",blue,,,,,,ENFP,good_impression,mood_boost,self_satisfaction,,,,,50k_to_100k
1001,Yes,30s,F,morning,rarely,casual,"minimal, simple",,,,,,,,white,,"beige, brown",blue,,,,,,ISTJ,,mood_boost,self_satisfaction,,,,,50k_to_100k
1002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
