user_id,age_group,gender,mbti,purpose,fashionstyle,prefercolor
1391,40s,M,NONE,"good_impression, formal_occasion","minimal, simple",black
1392,30s,F,INFP,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, romantic, lovely, sports, modern, chic","white, black, pink, coral"
1393,40s,M,INFJ,good_impression,"casual, classic, suit","black, beige, brown"
1394,30s,F,ISTJ,"good_impression, mood_boost","casual, romantic, lovely, modern, chic","black, blue, pink, coral"
1395,40s,M,INFJ,"good_impression, formal_occasion","classic, suit","white, black, beige, brown"
1396,30s,F,ISFJ,"date_or_social, formal_occasion","casual, minimal, simple, modern, chic","white, black, beige, brown"
1397,30s,F,ISFJ,"mood_boost, self_satisfaction, date_or_social","minimal, simple, romantic, lovely, freestyle","white, black, beige, brown, red"
1398,30s,M,ENFP,"self_satisfaction, date_or_social","classic, suit","black, beige, brown"
1399,20s,M,ESFJ,"good_impression, mood_boost","minimal, simple",black
1400,30s,F,ISTJ,"mood_boost, self_satisfaction, date_or_social",casual,"white, black"
1401,30s,M,ESTP,good_impression,sports,black
1402,40s,M,INFJ,formal_occasion,"casual, street, sports, freestyle",black
1403,30s,F,ISFJ,"good_impression, mood_boost, self_satisfaction, unique_style","casual, minimal, simple, freestyle","white, black"
1404,20s,F,ENFP,"good_impression, self_satisfaction","casual, freestyle",white
1405,30s,M,ENFJ,"good_impression, formal_occasion","casual, classic, suit","white, beige, brown"
1406,20s,M,ESTJ,good_impression,"casual, minimal, simple","white, black, beige, brown"
1407,20s,F,ISFP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple","white, black, beige, brown, blue, pink, coral, yellow, orange"
1408,30s,M,ESTJ,"good_impression, mood_boost, formal_occasion",casual,"white, beige, brown"
1409,30s,M,ENFJ,"mood_boost, self_satisfaction","casual, minimal, simple","black, beige, brown"
1410,40s,F,ISFJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple, street, sports","white, black, beige, brown, blue, pink, coral"
1411,40s,M,ENFJ,good_impression,"classic, suit","black, beige, brown, blue"
1412,20s,M,ISFP,formal_occasion,casual,"white, black"
1413,40s,M,ISFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, freestyle",
1414,50s,F,NONE,good_impression,casual,"black, blue"
1415,30s,F,INFJ,"good_impression, self_satisfaction","casual, minimal, simple","black, blue"
1416,40s,M,INTP,good_impression,casual,"white, black, beige, brown"
1417,30s,F,ESFJ,"good_impression, self_satisfaction, unique_style","classic, suit, romantic, lovely","black, pink, coral"
1418,30s,F,ESFP,"mood_boost, self_satisfaction, unique_style","casual, minimal, simple, street, romantic, lovely, sports, freestyle","white, beige, brown, blue, pink, coral, green, mint, gray"
1419,50s,F,ENFP,date_or_social,casual,"white, blue"
1420,20s,F,ESFP,"good_impression, self_satisfaction","casual, romantic, lovely, freestyle","white, blue, pink, coral"
1421,40s,F,ENTP,"good_impression, mood_boost",freestyle,"white, black, beige, brown"
1422,20s,F,ISFJ,formal_occasion,casual,"white, black, beige, brown"
1423,40s,M,NONE,"good_impression, self_satisfaction, unique_style","casual, sports, freestyle","black, beige, brown, red"
1424,30s,F,ENTJ,"mood_boost, self_satisfaction","classic, suit, romantic, lovely","white, black, beige, brown"
1425,20s,F,ESFP,"self_satisfaction, unique_style","minimal, simple, vintage, freestyle","white, black"
1426,40s,M,ENFJ,"good_impression, self_satisfaction","casual, vintage, sports","white, black, beige, brown"
1427,40s,F,ISFJ,"self_satisfaction, formal_occasion","casual, minimal, simple, classic, suit, modern, chic","white, black, beige, brown, green, mint"
1428,30s,F,ISTJ,formal_occasion,"classic, suit","white, beige, brown"
1429,40s,M,ENFP,"self_satisfaction, formal_occasion","romantic, lovely","red, green, mint"
1430,30s,F,INTJ,"mood_boost, self_satisfaction","minimal, simple, modern, chic","white, black, beige, brown"
1431,40s,M,ISTJ,"good_impression, mood_boost, self_satisfaction","casual, classic, suit, freestyle","black, beige, brown, green, mint"
1432,30s,F,INFJ,self_satisfaction,casual,"white, black, beige, brown"
1433,40s,M,INFP,good_impression,casual,"white, black"
1434,40s,M,INTJ,unique_style,casual,"black, beige, brown"
1435,20s,F,ISTJ,"good_impression, unique_style","casual, minimal, simple","white, black, pink, coral"
1436,30s,F,ESFP,"good_impression, self_satisfaction","minimal, simple, modern, chic","white, black, red, green, mint"
1437,30s,M,ISTJ,good_impression,casual,black
1438,30s,F,INFJ,"good_impression, mood_boost, self_satisfaction, date_or_social","minimal, simple, classic, suit, romantic, lovely","white, black, blue"
1439,20s,M,ENTP,"good_impression, mood_boost, self_satisfaction, date_or_social, unique_style","casual, minimal, simple, modern, chic, freestyle","black, beige, brown, blue, pink, coral, green, mint"
1440,30s,F,ENFP,formal_occasion,"casual, sports, freestyle","white, black, beige, brown, pink, coral, green, mint, purple, yellow, orange"
1441,30s,M,ESTJ,"good_impression, self_satisfaction",casual,"black, beige, brown"
1442,40s,F,INTP,"good_impression, mood_boost, self_satisfaction","classic, suit, modern, chic, freestyle","white, black, beige, brown"
1443,40s,M,ENFJ,"good_impression, self_satisfaction, unique_style","casual, freestyle","white, black, beige, brown"
1444,30s,M,ESTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple","white, beige, brown, green, mint"
1445,30s,M,ENFJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, classic, suit","white, black, beige, brown, blue"
1446,20s,M,ENFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, unique_style","casual, minimal, simple, vintage","black, beige, brown, yellow, orange, gray"
1447,30s,F,ISFJ,"good_impression, self_satisfaction, date_or_social, formal_occasion","casual, classic, suit","white, black, beige, brown"
1448,40s,M,ISFP,"good_impression, self_satisfaction","casual, classic, suit, freestyle","white, black, beige, brown, blue, yellow, orange"
1449,30s,F,ENTP,"mood_boost, self_satisfaction","casual, romantic, lovely","black, blue, purple"
1450,40s,M,NONE,"good_impression, mood_boost, self_satisfaction","classic, suit","white, black, beige, brown"
1451,40s,M,ISFJ,"good_impression, self_satisfaction","casual, minimal, simple","white, blue, gray"
1452,50s,M,ESFP,good_impression,"classic, suit",black
1453,20s,M,INTP,good_impression,"casual, minimal, simple","white, black"
1454,40s,M,ISTJ,"good_impression, mood_boost, date_or_social","casual, minimal, simple","white, black"
1455,30s,F,ESTJ,"mood_boost, self_satisfaction","casual, modern, chic","white, black"
1456,40s,M,ESTJ,"good_impression, mood_boost, self_satisfaction","modern, chic","green, mint"
1457,30s,M,ESTP,"good_impression, self_satisfaction, formal_occasion, unique_style","casual, minimal, simple, modern, chic","black, blue"
1458,30s,F,ISFP,"good_impression, mood_boost, self_satisfaction","casual, street, romantic, lovely","white, black, beige, brown"
1459,40s,M,ISFP,"good_impression, self_satisfaction","casual, minimal, simple","white, black, purple, gray"
1460,40s,F,ISFJ,"good_impression, self_satisfaction","casual, minimal, simple","black, beige, brown"
1461,30s,M,ISTP,good_impression,casual,"white, yellow, orange"
1462,30s,F,ISTP,self_satisfaction,"casual, minimal, simple, freestyle","black, beige, brown"
1463,30s,M,ENTP,good_impression,casual,black
1464,40s,F,ESTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion","minimal, simple, classic, suit, modern, chic","white, beige, brown, blue, pink, coral, red, green, mint, purple, yellow, orange"
1465,20s,F,ENFP,"good_impression, mood_boost, date_or_social, formal_occasion","casual, minimal, simple, romantic, lovely","white, black"
1466,30s,F,ISFP,"good_impression, self_satisfaction","casual, sports, freestyle","white, black, beige, brown"
1467,30s,M,ISTJ,self_satisfaction,casual,"white, black, pink, coral"
1468,30s,M,ENTP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion","casual, classic, suit","white, beige, brown, purple"
1469,30s,F,INFP,"mood_boost, self_satisfaction","classic, suit, romantic, lovely","white, black, green, mint"
1470,30s,M,INFJ,"good_impression, self_satisfaction, unique_style",sports,"white, black, beige, brown"
1471,40s,M,ESTJ,good_impression,casual,"black, beige, brown, blue"
1472,30s,M,ENTP,"good_impression, self_satisfaction","casual, freestyle","beige, brown"
1473,30s,F,ENFJ,"good_impression, mood_boost","romantic, lovely","white, black, beige, brown, pink, coral"
1474,30s,M,ESFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, classic, suit, modern, chic, freestyle","white, black, beige, brown"
1475,30s,F,ISFJ,"good_impression, unique_style","casual, sports","white, black, purple"
1476,20s,M,ISFJ,good_impression,"casual, minimal, simple, classic, suit","white, black, beige, brown"
1477,30s,M,ENFJ,"good_impression, self_satisfaction, unique_style","casual, classic, suit","white, beige, brown"
1478,30s,M,ENTJ,self_satisfaction,"casual, minimal, simple, modern, chic","black, beige, brown"
1479,30s,F,ISTJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, special_event, unique_style","casual, minimal, simple, classic, suit, modern, chic",black
1480,30s,M,ISFP,"good_impression, mood_boost, formal_occasion","street, classic, suit, vintage","white, black, blue, red"
1481,30s,F,INFJ,"good_impression, date_or_social, formal_occasion, unique_style","casual, minimal, simple, freestyle","white, black, beige, brown"
1482,30s,M,ENTP,self_satisfaction,"casual, modern, chic","blue, green, mint, yellow, orange"
1483,30s,M,ISTP,"good_impression, self_satisfaction, unique_style","minimal, simple, classic, suit, sports, freestyle","white, black, blue"
1484,30s,M,ENFP,"good_impression, self_satisfaction","street, modern, chic","white, black"
1485,20s,F,INFJ,"mood_boost, self_satisfaction, date_or_social, unique_style",freestyle,"beige, brown, pink, coral, purple"
1486,20s,M,ESFJ,"good_impression, mood_boost","minimal, simple",black
1487,30s,M,INFJ,"good_impression, self_satisfaction, unique_style",freestyle,"white, black, red"
1488,30s,F,ISFJ,"good_impression, self_satisfaction",casual,"black, beige, brown, pink, coral"
1489,20s,F,INFJ,"good_impression, self_satisfaction, date_or_social, special_event","minimal, simple, modern, chic, freestyle","green, mint, purple, yellow, orange"
1490,30s,F,INTJ,"good_impression, mood_boost","minimal, simple, romantic, lovely","white, beige, brown, blue"
1491,30s,M,ESFP,date_or_social,"street, modern, chic","beige, brown"
1492,20s,M,ESFJ,"good_impression, formal_occasion","casual, classic, suit","white, black, beige, brown, blue"
1493,30s,F,ESFP,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","casual, street, romantic, lovely, sports, freestyle","white, black, blue, pink, coral, green, mint"
1494,20s,M,INTJ,"good_impression, date_or_social, formal_occasion","minimal, simple",black
1495,30s,M,ISTJ,"good_impression, self_satisfaction",casual,black
1496,30s,F,INFP,"mood_boost, self_satisfaction",casual,"white, pink, coral"
1497,30s,F,INTP,"good_impression, unique_style","casual, minimal, simple","white, beige, brown"
1498,30s,F,ESTJ,"good_impression, mood_boost, date_or_social","minimal, simple, classic, suit, modern, chic","white, black, blue, pink, coral"
1499,40s,M,NONE,good_impression,"casual, sports",black
1500,30s,M,ISTP,"good_impression, date_or_social","casual, minimal, simple, modern, chic","white, black, blue"
1501,20s,M,ESFJ,"good_impression, mood_boost, date_or_social, formal_occasion","casual, minimal, simple","white, black, beige, brown"
1502,40s,M,ENFJ,"good_impression, mood_boost, date_or_social, formal_occasion, special_event, unique_style","casual, minimal, simple, classic, suit, modern, chic","white, beige, brown, blue, green, mint"
1503,20s,F,ISFJ,"mood_boost, self_satisfaction","minimal, simple","white, black, beige, brown, blue"
1504,20s,M,ENFJ,"good_impression, mood_boost, self_satisfaction, date_or_social, formal_occasion, unique_style","minimal, simple","white, black, beige, brown, blue"
1505,20s,F,INTP,"mood_boost, unique_style","casual, minimal, simple","black, beige, brown"
1506,20s,F,ENFP,"good_impression, self_satisfaction, date_or_social, formal_occasion","casual, minimal, simple, classic, suit, vintage","black, blue"
1507,30s,F,INFJ,"mood_boost, self_satisfaction, date_or_social, unique_style","minimal, simple, freestyle","black, beige, brown"
1508,20s,F,ISTJ,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple, freestyle","white, pink, coral"
1509,30s,F,INFP,"good_impression, mood_boost, self_satisfaction","casual, minimal, simple","white, black, beige, brown, blue"
1510,20s,F,INTJ,"good_impression, mood_boost, self_satisfaction, formal_occasion","casual, minimal, simple","white, black, blue"
1511,20s,F,ISFP,"mood_boost, self_satisfaction","casual, minimal, simple, street","blue, pink, coral"
1512,30s,M,ESFJ,"good_impression, date_or_social, formal_occasion","casual, minimal, simple, classic, suit","beige, brown, red"
1513,30s,M,ESTJ,date_or_social,"casual, minimal, simple","white, black"
1514,20s,F,INFJ,self_satisfaction,"casual, minimal, simple, modern, chic","white, black, blue"
1515,30s,M,ESFJ,"good_impression, mood_boost, self_satisfaction, date_or_social","casual, minimal, simple, classic, suit, romantic, lovely, sports, freestyle","white, black, beige, brown, blue, pink, coral, red, green, mint"
1516,30s,M,ISTJ,date_or_social,"casual, classic, suit","white, black, beige, brown"
1517,30s,M,ENFJ,"good_impression, self_satisfaction, date_or_social, formal_occasion","street, classic, suit, sports","black, pink, coral, green, mint"
1518,30s,M,ENFP,"good_impression, mood_boost","casual, minimal, simple, street, freestyle","black, beige, brown, red"
1519,40s,M,ISFJ,"good_impression, self_satisfaction","casual, classic, suit","white, black"
1520,40s,M,INTJ,good_impression,"classic, suit","black, beige, brown"
1521,30s,M,INTP,"mood_boost, self_satisfaction","casual, minimal, simple, freestyle",black
1522,40s,M,ENTP,"good_impression, mood_boost","minimal, simple, classic, suit, romantic, lovely","black, blue, green, mint"
1523,30s,F,INTP,"good_impression, self_satisfaction","classic, suit","black, blue"
1524,40s,M,NONE,"good_impression, self_satisfaction","vintage, sports, freestyle","white, black"
1525,30s,M,ISFJ,formal_occasion,casual,"white, black, beige, brown"
1526,20s,M,INFP,good_impression,"casual, classic, suit","black, beige, brown"
1527,40s,M,ENTP,"good_impression, mood_boost",casual,black
1528,20s,F,ENTJ,self_satisfaction,"minimal, simple, modern, chic","white, black"
